timestamp,service,cpu_utilization,rps,latency_p95_ms,error_rate,mem_mb,node
2026-06-14T01:20:00,auth,0.3,1.533,1.24,0.0,54.3,node-1
2026-06-14T01:20:00,checkout,0.3,2.067,1.18,0.0,54.3,node-2
2026-06-14T01:20:00,fraud,0.2,0.867,1.26,0.0,53.9,node-2
2026-06-14T01:21:00,payments,0.3,2.2,501.64,0.0,54.5,node-1
2026-06-14T01:21:00,auth,0.2,1.4,1.24,0.0,54.3,node-1
2026-06-14T01:21:00,checkout,0.4,1.933,1.18,0.0,54.3,node-2
2026-06-14T01:21:00,fraud,0.2,1.2,1.26,0.0,53.9,node-2
2026-06-14T01:22:00,payments,0.3,2.067,501.64,0.0,54.5,node-1
2026-06-14T01:22:00,auth,0.3,1.333,1.23,0.0,54.3,node-1
2026-06-14T01:22:00,checkout,0.2,1.467,1.18,0.0,54.3,node-2
2026-06-14T01:22:00,fraud,0.3,1.667,1.26,0.0,53.9,node-2
2026-06-14T01:23:00,payments,0.4,2.267,501.65,0.0,54.5,node-1
2026-06-14T01:23:00,auth,0.1,1.2,1.23,0.0,54.3,node-1
2026-06-14T01:23:00,checkout,0.3,1.8,1.18,0.0,54.3,node-2
2026-06-14T01:23:00,fraud,0.2,0.933,1.26,0.0,53.9,node-2
2026-06-14T01:24:00,payments,0.3,1.933,501.65,0.0,54.5,node-1
2026-06-14T01:24:00,auth,0.2,1.0,1.23,0.0,54.3,node-1
2026-06-14T01:24:00,checkout,0.3,2.067,1.18,0.0,54.3,node-2
2026-06-14T01:24:00,fraud,0.2,0.933,1.26,0.0,53.9,node-2
2026-06-14T01:25:00,payments,0.5,2.667,501.66,0.0,54.5,node-1
2026-06-14T01:25:00,auth,0.3,0.733,1.23,0.0,54.3,node-1
2026-06-14T01:25:00,checkout,0.3,1.6,1.18,0.0,54.3,node-2
2026-06-14T01:25:00,fraud,0.3,1.067,1.26,0.0,53.9,node-2
2026-06-14T01:26:00,payments,0.5,2.4,501.67,0.0,54.5,node-1
2026-06-14T01:26:00,auth,0.1,0.8,1.23,0.0,54.3,node-1
2026-06-14T01:26:00,checkout,0.3,1.4,1.18,0.0,54.3,node-2
2026-06-14T01:26:00,fraud,0.1,0.933,1.26,0.0,53.9,node-2
2026-06-14T01:27:00,payments,0.3,2.0,501.68,0.0,54.6,node-1
2026-06-14T01:27:00,auth,0.2,0.867,1.23,0.0,54.3,node-1
2026-06-14T01:27:00,checkout,0.3,1.867,1.18,0.0,54.3,node-2
2026-06-14T01:27:00,fraud,0.2,0.667,1.26,0.0,53.9,node-2
2026-06-14T01:28:00,payments,0.5,2.2,501.68,0.0,54.6,node-1
2026-06-14T01:28:00,auth,0.1,0.733,1.23,0.0,54.3,node-1
2026-06-14T01:28:00,checkout,0.3,1.467,1.18,0.0,54.3,node-2
2026-06-14T01:28:00,fraud,0.1,0.733,1.26,0.0,53.9,node-2
2026-06-14T01:29:00,payments,0.3,1.8,501.69,0.0,54.6,node-1
2026-06-14T01:29:00,auth,0.3,1.0,1.22,0.0,54.3,node-1
2026-06-14T01:29:00,checkout,0.2,1.267,1.17,0.0,54.3,node-2
2026-06-14T01:29:00,fraud,0.2,0.867,1.26,0.0,53.9,node-2
2026-06-14T01:30:00,payments,0.3,1.533,501.69,0.0,54.6,node-1
2026-06-14T01:30:00,auth,0.2,1.0,1.23,0.0,54.3,node-1
2026-06-14T01:30:00,checkout,0.3,1.333,1.18,0.0,54.3,node-2
2026-06-14T01:30:00,fraud,0.2,0.8,1.26,0.0,53.9,node-2
2026-06-14T01:31:00,payments,0.3,1.267,501.71,0.0,54.6,node-1
2026-06-14T01:31:00,auth,0.2,1.0,1.22,0.0,54.3,node-1
2026-06-14T01:31:00,checkout,0.3,1.6,1.18,0.0,54.3,node-2
2026-06-14T01:31:00,fraud,0.1,0.733,1.25,0.0,53.9,node-2
2026-06-14T01:32:00,payments,0.3,1.533,501.71,0.0,54.6,node-1
2026-06-14T01:32:00,auth,0.2,0.533,1.22,0.0,54.3,node-1
2026-06-14T01:32:00,checkout,0.2,1.4,1.17,0.0,54.3,node-2
2026-06-14T01:32:00,fraud,0.3,0.867,1.25,0.0,53.9,node-2
2026-06-14T08:57:00,payments,0.0,0.0,0.0,1.0,31.8,
2026-06-14T08:57:00,auth,0.0,0.0,0.0,1.0,42.1,
2026-06-14T08:57:00,checkout,0.0,0.0,0.0,1.0,44.0,
2026-06-14T08:57:00,fraud,0.0,0.0,0.0,1.0,45.8,
2026-06-14T08:58:00,payments,1.9,0.0,1.47,0.0,53.6,node-1
2026-06-14T08:58:00,auth,1.1,0.0,1.43,0.0,53.6,node-1
2026-06-14T08:58:00,checkout,1.1,0.0,1.3,0.0,54.1,node-2
2026-06-14T08:58:00,fraud,0.7,0.0,3.4,0.0,53.9,node-2
2026-06-14T08:59:00,payments,0.5,2.533,1.28,0.0,53.7,node-1
2026-06-14T08:59:00,auth,0.2,0.6,1.33,0.0,53.6,node-1
2026-06-14T08:59:00,checkout,0.3,1.667,1.3,0.0,54.1,node-2
2026-06-14T08:59:00,fraud,0.2,1.133,1.24,0.0,53.9,node-2
2026-06-14T09:00:00,payments,0.4,2.467,1.26,0.0,53.7,node-1
2026-06-14T09:00:00,auth,0.3,1.133,1.33,0.0,53.7,node-1
2026-06-14T09:00:00,checkout,0.3,1.733,1.27,0.0,54.1,node-2
2026-06-14T09:00:00,fraud,0.2,0.8,1.24,0.0,53.9,node-2
2026-06-14T09:01:00,payments,0.3,2.4,1.26,0.0,53.7,node-1
2026-06-14T09:01:00,auth,0.1,0.933,1.37,0.0,53.7,node-1
2026-06-14T09:01:00,checkout,0.3,1.667,1.26,0.0,54.1,node-2
2026-06-14T09:01:00,fraud,0.3,1.4,1.28,0.0,54.0,node-2
2026-06-14T09:02:00,payments,0.5,2.133,1.26,0.0,53.7,node-1
2026-06-14T09:02:00,auth,0.3,1.467,1.4,0.0,53.7,node-1
2026-06-14T09:02:00,checkout,0.3,1.733,1.26,0.0,54.1,node-2
2026-06-14T09:02:00,fraud,0.3,1.2,1.29,0.0,54.0,node-2
2026-06-14T09:03:00,payments,0.4,2.333,1.25,0.0,53.7,node-1
2026-06-14T09:03:00,auth,0.3,1.467,1.37,0.0,53.7,node-1
2026-06-14T09:03:00,checkout,0.2,1.267,1.27,0.0,54.2,node-2
2026-06-14T09:03:00,fraud,0.3,1.6,1.28,0.0,54.0,node-2
2026-06-14T09:04:00,payments,0.5,3.133,1.25,0.0,53.7,node-1
2026-06-14T09:04:00,auth,0.3,1.0,1.37,0.0,53.7,node-1
2026-06-14T09:04:00,checkout,0.4,1.933,1.28,0.0,54.2,node-2
2026-06-14T09:04:00,fraud,0.1,0.667,1.3,0.0,54.0,node-2
2026-06-14T09:05:00,payments,0.4,2.2,1.24,0.0,53.7,node-1
2026-06-14T09:05:00,auth,0.2,1.0,1.33,0.0,53.7,node-1
2026-06-14T09:05:00,checkout,0.4,2.733,1.28,0.0,54.2,node-2
2026-06-14T09:05:00,fraud,0.3,1.0,1.29,0.0,54.0,node-2
2026-06-14T09:06:00,payments,0.5,2.6,1.24,0.0,53.7,node-1
2026-06-14T09:06:00,auth,0.3,1.067,1.33,0.0,53.7,node-1
2026-06-14T09:06:00,checkout,0.4,2.067,1.27,0.0,54.2,node-2
2026-06-14T09:06:00,fraud,0.2,1.333,1.29,0.0,54.0,node-2
2026-06-14T09:07:00,payments,0.5,2.933,1.24,0.0,53.7,node-1
2026-06-14T09:07:00,auth,0.2,1.6,1.29,0.0,53.7,node-1
2026-06-14T09:07:00,checkout,0.3,1.8,1.27,0.0,54.2,node-2
2026-06-14T09:07:00,fraud,0.1,0.6,1.29,0.0,54.0,node-2
2026-06-14T09:08:00,payments,0.3,2.6,1.22,0.0,53.7,node-1
2026-06-14T09:08:00,auth,0.3,1.467,1.29,0.0,53.7,node-1
2026-06-14T09:08:00,checkout,0.3,2.0,1.26,0.0,54.2,node-2
2026-06-14T09:08:00,fraud,0.3,1.0,1.3,0.0,54.0,node-2
2026-06-14T09:09:00,payments,0.5,2.4,1.23,0.0,53.7,node-1
2026-06-14T09:09:00,auth,0.3,1.667,1.29,0.0,53.7,node-1
2026-06-14T09:09:00,checkout,0.3,1.933,1.26,0.0,54.2,node-2
2026-06-14T09:09:00,fraud,0.2,0.933,1.29,0.0,54.0,node-2
2026-06-14T09:10:00,payments,0.4,2.2,1.24,0.0,53.8,node-1
2026-06-14T09:10:00,auth,0.3,1.467,1.27,0.0,53.7,node-1
2026-06-14T09:10:00,checkout,0.4,2.067,1.26,0.0,54.2,node-2
2026-06-14T09:10:00,fraud,0.3,1.2,1.29,0.0,54.0,node-2
2026-06-14T09:11:00,payments,0.5,2.867,1.24,0.0,53.8,node-1
2026-06-14T09:11:00,auth,0.3,1.667,1.26,0.0,53.7,node-1
2026-06-14T09:11:00,checkout,0.3,1.6,1.26,0.0,54.2,node-2
2026-06-14T09:11:00,fraud,0.1,0.667,1.29,0.0,54.0,node-2
2026-06-14T09:12:00,payments,0.4,2.267,1.25,0.0,53.8,node-1
2026-06-14T09:12:00,auth,0.3,1.4,1.26,0.0,53.8,node-1
2026-06-14T09:12:00,checkout,0.3,1.8,1.26,0.0,54.2,node-2
2026-06-14T09:12:00,fraud,0.3,1.2,1.29,0.0,54.0,node-2
2026-06-14T09:13:00,payments,0.4,1.933,1.24,0.0,53.8,node-1
2026-06-14T09:13:00,auth,0.3,1.467,1.26,0.0,53.8,node-1
2026-06-14T09:13:00,checkout,0.3,1.733,1.23,0.0,54.2,node-2
2026-06-14T09:13:00,fraud,0.3,1.333,1.29,0.0,54.0,node-2
2026-06-14T09:14:00,payments,0.3,1.667,1.24,0.0,53.8,node-1
2026-06-14T09:14:00,auth,0.3,1.2,1.26,0.0,53.8,node-1
2026-06-14T09:14:00,checkout,0.3,2.133,1.23,0.0,54.2,node-2
2026-06-14T09:14:00,fraud,0.2,1.267,1.29,0.0,54.0,node-2
2026-06-14T09:15:00,payments,0.4,2.0,1.24,0.0,53.8,node-1
2026-06-14T09:15:00,auth,0.2,0.933,1.26,0.0,53.8,node-1
2026-06-14T09:15:00,checkout,0.4,2.0,1.23,0.0,54.2,node-2
2026-06-14T09:15:00,fraud,0.3,1.133,1.28,0.0,54.0,node-2
2026-06-14T09:16:00,payments,0.3,1.667,1.24,0.0,53.8,node-1
2026-06-14T09:16:00,auth,0.2,0.667,1.26,0.0,53.8,node-1
2026-06-14T09:16:00,checkout,0.3,2.067,1.23,0.0,54.2,node-2
2026-06-14T09:16:00,fraud,0.3,1.4,1.28,0.0,54.0,node-2
2026-06-14T09:17:00,payments,0.4,1.8,1.24,0.0,53.8,node-1
2026-06-14T09:17:00,auth,0.2,1.333,1.26,0.0,53.8,node-1
2026-06-14T09:17:00,checkout,0.3,1.6,1.23,0.0,54.2,node-2
2026-06-14T09:17:00,fraud,0.3,0.867,1.28,0.0,54.0,node-2
2026-06-14T09:18:00,payments,0.3,1.933,1.24,0.0,53.8,node-1
2026-06-14T09:18:00,auth,0.3,1.2,1.26,0.0,53.8,node-1
2026-06-14T09:18:00,checkout,0.3,1.267,1.23,0.0,54.2,node-2
2026-06-14T09:18:00,fraud,0.1,1.0,1.28,0.0,54.0,node-2
2026-06-14T09:19:00,payments,0.3,1.933,1.24,0.0,53.8,node-1
2026-06-14T09:19:00,auth,0.1,0.6,1.26,0.0,53.8,node-1
2026-06-14T09:19:00,checkout,0.3,1.6,1.23,0.0,54.2,node-2
2026-06-14T09:19:00,fraud,0.3,1.0,1.28,0.0,54.0,node-2
2026-06-14T09:20:00,payments,0.3,1.467,1.24,0.0,53.8,node-1
2026-06-14T09:20:00,auth,0.3,1.2,1.26,0.0,53.8,node-1
2026-06-14T09:20:00,checkout,0.3,1.4,1.23,0.0,54.2,node-2
2026-06-14T09:20:00,fraud,0.1,0.8,1.28,0.0,54.0,node-2
2026-06-14T09:21:00,payments,0.3,1.6,1.24,0.0,53.8,node-1
2026-06-14T09:21:00,auth,0.3,1.133,1.27,0.0,53.8,node-1
2026-06-14T09:21:00,checkout,0.3,1.533,1.23,0.0,54.2,node-2
2026-06-14T09:21:00,fraud,0.2,0.467,1.28,0.0,54.0,node-2
2026-06-14T09:22:00,payments,0.3,1.733,1.24,0.0,53.8,node-1
2026-06-14T09:22:00,auth,0.2,0.8,1.26,0.0,53.8,node-1
2026-06-14T09:22:00,checkout,0.2,1.267,1.23,0.0,54.2,node-2
2026-06-14T09:22:00,fraud,0.1,0.667,1.28,0.0,54.0,node-2
2026-06-14T09:23:00,payments,0.3,1.6,1.24,0.0,53.8,node-1
2026-06-14T09:23:00,auth,0.1,0.933,1.27,0.0,53.8,node-1
2026-06-14T09:23:00,checkout,0.3,1.4,1.23,0.0,54.2,node-2
2026-06-14T09:23:00,fraud,0.1,0.467,1.28,0.0,54.0,node-2
2026-06-14T09:24:00,payments,0.3,1.6,1.24,0.0,53.8,node-1
2026-06-14T09:24:00,auth,0.3,0.733,1.27,0.0,53.8,node-1
2026-06-14T09:24:00,checkout,0.2,1.067,1.26,0.0,54.2,node-2
2026-06-14T09:24:00,fraud,0.2,0.8,1.28,0.0,54.0,node-2
2026-06-14T09:25:00,payments,0.3,1.467,1.24,0.0,53.8,node-1
2026-06-14T09:25:00,auth,0.1,0.467,1.27,0.0,53.8,node-1
2026-06-14T09:25:00,checkout,0.4,1.667,1.25,0.0,54.2,node-2
2026-06-14T09:25:00,fraud,0.2,0.533,1.28,0.0,54.0,node-2
2026-06-14T09:26:00,payments,0.2,1.067,1.24,0.0,53.8,node-1
2026-06-14T09:26:00,auth,0.2,1.067,1.27,0.0,53.8,node-1
2026-06-14T09:26:00,checkout,0.2,1.067,1.26,0.0,54.2,node-2
2026-06-14T09:26:00,fraud,0.2,0.8,1.28,0.0,54.1,node-2
2026-06-14T09:27:00,payments,0.4,1.867,1.24,0.0,53.8,node-1
2026-06-14T09:27:00,auth,0.2,0.667,1.27,0.0,53.8,node-1
2026-06-14T09:27:00,checkout,0.2,1.0,1.26,0.0,54.2,node-2
2026-06-14T09:27:00,fraud,0.1,0.533,1.28,0.0,54.1,node-2
2026-06-14T09:28:00,payments,0.3,1.333,1.24,0.0,53.8,node-1
2026-06-14T09:28:00,auth,0.2,1.067,1.27,0.0,53.8,node-1
2026-06-14T09:28:00,checkout,0.3,1.133,1.26,0.0,54.2,node-2
2026-06-14T09:28:00,fraud,0.2,0.533,1.28,0.0,54.1,node-2
2026-06-14T09:29:00,payments,0.4,1.667,1.24,0.0,53.8,node-1
2026-06-14T09:29:00,auth,0.2,0.667,1.27,0.0,53.8,node-1
2026-06-14T09:29:00,checkout,0.2,1.2,1.25,0.0,54.2,node-2
2026-06-14T09:29:00,fraud,0.1,0.533,1.28,0.0,54.1,node-2
2026-06-14T09:30:00,payments,0.2,1.2,1.24,0.0,53.8,node-1
2026-06-14T09:30:00,auth,0.1,0.6,1.27,0.0,53.8,node-1
2026-06-14T09:30:00,checkout,0.3,1.4,1.25,0.0,54.2,node-2
2026-06-14T09:30:00,fraud,0.2,1.0,1.28,0.0,54.1,node-2
2026-06-14T09:31:00,payments,0.3,1.467,1.23,0.0,53.8,node-1
2026-06-14T09:31:00,auth,0.1,0.533,1.27,0.0,53.8,node-1
2026-06-14T09:31:00,checkout,0.3,1.6,1.26,0.0,54.2,node-2
2026-06-14T09:31:00,fraud,0.2,0.667,1.28,0.0,54.1,node-2
2026-06-14T09:32:00,payments,0.3,1.2,1.24,0.0,53.8,node-1
2026-06-14T09:32:00,auth,0.3,1.4,1.27,0.0,53.8,node-1
2026-06-14T09:32:00,checkout,0.3,1.333,1.25,0.0,54.2,node-2
2026-06-14T09:32:00,fraud,0.1,0.533,1.29,0.0,54.1,node-2
2026-06-14T09:33:00,payments,0.3,1.467,1.23,0.0,53.8,node-1
2026-06-14T09:33:00,auth,0.2,1.0,1.27,0.0,53.8,node-1
2026-06-14T09:33:00,checkout,0.4,1.667,1.25,0.0,54.2,node-2
2026-06-14T09:33:00,fraud,0.2,0.467,1.29,0.0,54.1,node-2
2026-06-14T09:34:00,payments,0.3,1.933,1.23,0.0,53.8,node-1
2026-06-14T09:34:00,auth,0.3,0.8,1.27,0.0,53.8,node-1
2026-06-14T09:34:00,checkout,0.3,1.267,1.26,0.0,54.2,node-2
2026-06-14T09:34:00,fraud,0.1,0.8,1.29,0.0,54.1,node-2
2026-06-14T09:35:00,payments,0.3,1.667,1.23,0.0,53.8,node-1
2026-06-14T09:35:00,auth,0.2,1.133,1.27,0.0,53.8,node-1
2026-06-14T09:35:00,checkout,0.3,1.733,1.25,0.0,54.2,node-2
2026-06-14T09:35:00,fraud,0.1,0.533,1.28,0.0,54.1,node-2
2026-06-14T09:36:00,payments,0.3,1.533,1.23,0.0,53.8,node-1
2026-06-14T09:36:00,auth,0.2,1.2,1.27,0.0,53.8,node-1
2026-06-14T09:36:00,checkout,0.3,1.867,1.25,0.0,54.2,node-2
2026-06-14T09:36:00,fraud,0.2,0.733,1.29,0.0,54.1,node-2
2026-06-14T09:37:00,payments,0.3,1.533,1.23,0.0,53.8,node-1
2026-06-14T09:37:00,auth,0.3,1.0,1.27,0.0,53.8,node-1
2026-06-14T09:37:00,checkout,0.5,2.4,1.24,0.0,54.2,node-2
2026-06-14T09:37:00,fraud,0.1,0.6,1.28,0.0,54.1,node-2
2026-06-14T09:38:00,payments,0.5,2.8,1.24,0.0,53.8,node-1
2026-06-14T09:38:00,auth,0.1,0.8,1.27,0.0,53.8,node-1
2026-06-14T09:38:00,checkout,0.3,1.2,1.25,0.0,54.2,node-2
2026-06-14T09:38:00,fraud,0.2,0.933,1.29,0.0,54.1,node-2
2026-06-14T09:39:00,payments,0.3,1.8,1.23,0.0,53.8,node-1
2026-06-14T09:39:00,auth,0.3,1.133,1.27,0.0,53.8,node-1
2026-06-14T09:39:00,checkout,0.3,2.0,1.24,0.0,54.2,node-2
2026-06-14T09:39:00,fraud,0.3,1.0,1.28,0.0,54.1,node-2
2026-06-14T09:40:00,payments,0.3,1.733,1.24,0.0,53.8,node-1
2026-06-14T09:40:00,auth,0.3,1.4,1.27,0.0,53.8,node-1
2026-06-14T09:40:00,checkout,0.3,1.933,1.23,0.0,54.2,node-2
2026-06-14T09:40:00,fraud,0.3,1.2,1.28,0.0,54.1,node-2
2026-06-14T09:41:00,payments,0.3,2.267,1.25,0.0,53.9,node-1
2026-06-14T09:41:00,auth,0.2,1.533,1.27,0.0,53.8,node-1
2026-06-14T09:41:00,checkout,0.3,1.867,1.23,0.0,54.2,node-2
2026-06-14T09:41:00,fraud,0.1,0.6,1.28,0.0,54.1,node-2
2026-06-14T09:42:00,payments,0.5,2.267,1.34,0.0,53.9,node-1
2026-06-14T09:42:00,auth,0.3,1.133,1.27,0.0,53.8,node-1
2026-06-14T09:42:00,checkout,0.3,2.333,1.23,0.0,54.2,node-2
2026-06-14T09:42:00,fraud,0.3,1.067,1.28,0.0,54.1,node-2
2026-06-14T09:43:00,payments,0.4,2.2,1.34,0.0,54.0,node-1
2026-06-14T09:43:00,auth,0.3,1.6,1.27,0.0,53.8,node-1
2026-06-14T09:43:00,checkout,0.4,2.133,1.23,0.0,54.2,node-2
2026-06-14T09:43:00,fraud,0.2,0.8,1.28,0.0,54.1,node-2
2026-06-14T09:44:00,payments,0.5,2.8,1.38,0.0,54.0,node-1
2026-06-14T09:44:00,auth,0.3,1.267,1.27,0.0,53.8,node-1
2026-06-14T09:44:00,checkout,0.3,1.933,1.22,0.0,54.2,node-2
2026-06-14T09:44:00,fraud,0.1,0.8,1.28,0.0,54.1,node-2
2026-06-14T09:45:00,payments,0.4,2.333,1.38,0.0,54.0,node-1
2026-06-14T09:45:00,auth,0.3,1.267,1.27,0.0,53.8,node-1
2026-06-14T09:45:00,checkout,0.4,2.067,1.23,0.0,54.2,node-2
2026-06-14T09:45:00,fraud,0.3,1.267,1.28,0.0,54.1,node-2
2026-06-14T09:46:00,payments,0.5,2.733,1.47,0.0,54.0,node-1
2026-06-14T09:46:00,auth,0.3,1.267,1.27,0.0,53.8,node-1
2026-06-14T09:46:00,checkout,0.3,2.267,1.22,0.0,54.2,node-2
2026-06-14T09:46:00,fraud,0.1,0.6,1.28,0.0,54.1,node-2
2026-06-14T09:47:00,payments,0.5,2.933,29.03,0.0,54.0,node-1
2026-06-14T09:47:00,auth,0.3,1.733,1.27,0.0,53.8,node-1
2026-06-14T09:47:00,checkout,0.3,1.733,1.22,0.0,54.2,node-2
2026-06-14T09:47:00,fraud,0.1,0.8,1.28,0.0,54.1,node-2
2026-06-14T09:48:00,payments,0.5,2.533,29.03,0.0,54.0,node-1
2026-06-14T09:48:00,auth,0.3,1.467,1.27,0.0,53.8,node-1
2026-06-14T09:48:00,checkout,0.3,1.667,1.23,0.0,54.2,node-2
2026-06-14T09:48:00,fraud,0.3,1.333,1.28,0.0,54.1,node-2
2026-06-14T09:49:00,payments,0.3,2.133,29.03,0.0,54.0,node-1
2026-06-14T09:49:00,auth,0.3,1.733,1.27,0.0,53.8,node-1
2026-06-14T09:49:00,checkout,0.3,1.867,1.23,0.0,54.3,node-2
2026-06-14T09:49:00,fraud,0.3,1.2,1.28,0.0,54.1,node-2
2026-06-14T09:50:00,payments,0.4,2.133,29.03,0.0,54.0,node-1
2026-06-14T09:50:00,auth,0.3,1.133,1.27,0.0,53.8,node-1
2026-06-14T09:50:00,checkout,0.4,2.2,1.23,0.0,54.3,node-2
2026-06-14T09:50:00,fraud,0.2,1.333,1.28,0.0,54.1,node-2
2026-06-14T09:51:00,payments,0.5,2.2,500.81,0.0,54.0,node-1
2026-06-14T09:51:00,auth,0.3,1.667,1.27,0.0,53.8,node-1
2026-06-14T09:51:00,checkout,0.3,2.133,1.23,0.0,54.3,node-2
2026-06-14T09:51:00,fraud,0.3,0.733,1.28,0.0,54.1,node-2
2026-06-14T09:52:00,payments,0.4,1.933,500.81,0.0,54.0,node-1
2026-06-14T09:52:00,auth,0.2,0.867,1.27,0.0,53.8,node-1
2026-06-14T09:52:00,checkout,0.5,3.0,1.23,0.0,54.3,node-2
2026-06-14T09:52:00,fraud,0.1,0.867,1.28,0.0,54.1,node-2
2026-06-14T09:53:00,payments,0.3,2.267,500.81,0.0,54.0,node-1
2026-06-14T09:53:00,auth,0.3,1.467,1.27,0.0,53.8,node-1
2026-06-14T09:53:00,checkout,0.3,1.8,1.24,0.0,54.3,node-2
2026-06-14T09:53:00,fraud,0.2,0.867,1.28,0.0,54.1,node-2
2026-06-14T09:54:00,payments,0.4,2.267,500.81,0.0,54.0,node-1
2026-06-14T09:54:00,auth,0.3,1.333,1.27,0.0,53.8,node-1
2026-06-14T09:54:00,checkout,0.3,1.733,1.24,0.0,54.3,node-2
2026-06-14T09:54:00,fraud,0.2,0.8,1.28,0.0,54.1,node-2
2026-06-14T09:55:00,payments,0.4,2.133,500.81,0.0,54.0,node-1
2026-06-14T09:55:00,auth,0.1,1.133,1.27,0.0,53.8,node-1
2026-06-14T09:55:00,checkout,0.3,1.8,1.24,0.0,54.3,node-2
2026-06-14T09:55:00,fraud,0.3,0.933,1.28,0.0,54.1,node-2
2026-06-14T09:56:00,payments,0.3,1.933,500.81,0.0,54.0,node-1
2026-06-14T09:56:00,auth,0.3,1.0,1.27,0.0,53.8,node-1
2026-06-14T09:56:00,checkout,0.3,1.6,1.24,0.0,54.3,node-2
2026-06-14T09:56:00,fraud,0.2,1.133,1.28,0.0,54.1,node-2
2026-06-14T09:57:00,payments,0.4,1.933,500.81,0.0,54.0,node-1
2026-06-14T09:57:00,auth,0.3,1.333,1.27,0.0,53.8,node-1
2026-06-14T09:57:00,checkout,0.3,1.667,1.23,0.0,54.3,node-2
2026-06-14T09:57:00,fraud,0.2,0.6,1.28,0.0,54.1,node-2
2026-06-14T09:58:00,payments,0.3,1.6,500.81,0.0,54.0,node-1
2026-06-14T09:58:00,auth,0.3,1.133,1.27,0.0,53.8,node-1
2026-06-14T09:58:00,checkout,0.4,2.067,1.23,0.0,54.3,node-2
2026-06-14T09:58:00,fraud,0.1,0.467,1.28,0.0,54.1,node-2
2026-06-14T09:59:00,payments,0.2,1.2,500.81,0.0,54.0,node-1
2026-06-14T09:59:00,auth,0.3,1.4,1.27,0.0,53.8,node-1
2026-06-14T09:59:00,checkout,0.3,1.267,1.24,0.0,54.3,node-2
2026-06-14T09:59:00,fraud,0.3,1.133,1.28,0.0,54.1,node-2
2026-06-14T10:00:00,payments,0.3,1.4,500.81,0.0,54.0,node-1
2026-06-14T10:00:00,auth,0.2,1.2,1.27,0.0,53.8,node-1
2026-06-14T10:00:00,checkout,0.3,1.533,1.23,0.0,54.3,node-2
2026-06-14T10:00:00,fraud,0.2,0.733,1.28,0.0,54.1,node-2
2026-06-14T10:01:00,payments,0.3,1.267,500.81,0.0,54.0,node-1
2026-06-14T10:01:00,auth,0.3,0.733,1.27,0.0,53.8,node-1
2026-06-14T10:01:00,checkout,0.3,1.867,1.23,0.0,54.3,node-2
2026-06-14T10:01:00,fraud,0.1,0.733,1.28,0.0,54.1,node-2
2026-06-14T10:02:00,payments,0.3,1.467,500.81,0.0,54.0,node-1
2026-06-14T10:02:00,auth,0.1,0.867,1.27,0.0,53.8,node-1
2026-06-14T10:02:00,checkout,0.3,1.333,1.23,0.0,54.3,node-2
2026-06-14T10:02:00,fraud,0.2,0.8,1.28,0.0,54.1,node-2
2026-06-14T10:03:00,payments,0.3,1.467,500.81,0.0,54.0,node-1
2026-06-14T10:03:00,auth,0.3,1.067,1.27,0.0,53.8,node-1
2026-06-14T10:03:00,checkout,0.3,1.467,1.23,0.0,54.3,node-2
2026-06-14T10:03:00,fraud,0.2,0.2,1.28,0.0,54.1,node-2
2026-06-14T10:04:00,payments,0.4,2.067,501.06,0.0,54.0,node-1
2026-06-14T10:04:00,auth,0.2,0.8,1.27,0.0,53.8,node-1
2026-06-14T10:04:00,checkout,0.2,0.733,1.24,0.0,54.3,node-2
2026-06-14T10:04:00,fraud,0.1,0.6,1.28,0.0,54.1,node-2
2026-06-14T10:05:00,payments,0.3,1.267,501.06,0.0,54.0,node-1
2026-06-14T10:05:00,auth,0.3,0.8,1.27,0.0,53.8,node-1
2026-06-14T10:05:00,checkout,0.3,1.467,1.24,0.0,54.3,node-2
2026-06-14T10:05:00,fraud,0.2,0.6,1.28,0.0,54.1,node-2
2026-06-14T10:06:00,payments,0.3,1.333,501.06,0.0,54.0,node-1
2026-06-14T10:06:00,auth,0.1,0.8,1.27,0.0,53.8,node-1
2026-06-14T10:06:00,checkout,0.3,1.4,1.24,0.0,54.3,node-2
2026-06-14T10:06:00,fraud,0.1,0.467,1.28,0.0,54.1,node-2
2026-06-14T10:07:00,payments,0.3,1.267,501.06,0.0,54.0,node-1
2026-06-14T10:07:00,auth,0.1,0.4,1.27,0.0,53.8,node-1
2026-06-14T10:07:00,checkout,0.3,1.333,1.23,0.0,54.3,node-2
2026-06-14T10:07:00,fraud,0.1,1.067,1.28,0.0,54.1,node-2
2026-06-14T10:08:00,payments,0.3,1.667,501.06,0.0,54.0,node-1
2026-06-14T10:08:00,auth,0.3,0.6,1.28,0.0,53.8,node-1
2026-06-14T10:08:00,checkout,0.2,1.0,1.23,0.0,54.3,node-2
2026-06-14T10:08:00,fraud,0.2,0.733,1.28,0.0,54.1,node-2
2026-06-14T10:09:00,payments,0.3,1.6,501.06,0.0,54.0,node-1
2026-06-14T10:09:00,auth,0.2,1.067,1.28,0.0,53.8,node-1
2026-06-14T10:09:00,checkout,0.2,0.933,1.23,0.0,54.3,node-2
2026-06-14T10:09:00,fraud,0.2,0.533,1.28,0.0,54.1,node-2
2026-06-14T10:10:00,payments,0.3,1.267,501.09,0.0,54.0,node-1
2026-06-14T10:10:00,auth,0.2,0.6,1.28,0.0,53.8,node-1
